ropa_id,batch_no,subdivision,prop_location,prop_type,tct_cct_no,lot_area,floor_area,min_sellprice,occupancy,status,status_bid,disposal_type,start_datetime,end_datetime,appr_date,inspection_date,ins_remarks,remarks,city_muni,handling_hbc,contact_hbc,email_hbc,survey_no,city_searched
847202507290012,OPA1520098,BELLAVITA-ALAMINOS,"Lot 19 Blk. 9 BELLAVITA-ALAMINOS SAN ANDRES, ALAMINOS, LAGUNA, 4001",Row House,075-2018003405,36,22,517500,Occupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,04/02/2025 00:00:00,08/28/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-031498,ALAMINOS
847202407260019,OPA1520097,BRIA HOMES ALAMINOS,"Lot 3 Blk. 13 BRIA HOMES ALAMINOS DEL CARMEN, ALAMINOS, LAGUNA, 4001",Row House,075-2021004800,36,24,675540,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/09/2026 00:00:00,03/31/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-257695,ALAMINOS
847202410310015,OPA1520097,BRIA HOMES ALAMINOS,"Lot 117 Blk. 11 BRIA HOMES ALAMINOS DEL CARMEN, ALAMINOS, LAGUNA, 4001",Row House,075-2021004607,36,24,679680,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/07/2026 00:00:00,03/31/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-257695,ALAMINOS
847202409190011,OPA1520097,BRIA HOMES ALAMINOS,"Lot 19 Blk. 13 BRIA HOMES ALAMINOS DEL CARMEN, ALAMINOS, LAGUNA, 4001",Row House,075-2021004816,36,24,698400,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/07/2026 00:00:00,03/31/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-257695,ALAMINOS
847202409190012,OPA1520097,BRIA HOMES ALAMINOS,"Lot 20 Blk. 13 BRIA HOMES ALAMINOS DEL CARMEN, ALAMINOS, LAGUNA, 4001",Row House,075-2021004817,36,24,698400,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/07/2026 00:00:00,03/31/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-257695,ALAMINOS
847202407260010,OPA1520097,BELLAVITA-ALAMINOS,"Lot 20 Blk. 58 BELLAVITA-ALAMINOS SAN ANDRES, ALAMINOS, LAGUNA, 4001",Duplex with Eaves,075-2016007572,73.5,24,902925,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/07/2026 00:00:00,08/19/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030553,ALAMINOS
847202312200083,15316,BELLAVITA-ALAMINOS,"Lot 15 Blk. 10 BELLAVITA-ALAMINOS SAN ANDRES, ALAMINOS, LAGUNA, 4001",Row House,075-2018003423,36,22,575000,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,04/02/2025 00:00:00,06/20/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030553,ALAMINOS
847202601270038,15316,BRIA HOMES ALAMINOS,"Lot 38 Blk. 13 BRIA HOMES ALAMINOS DEL CARMEN, ALAMINOS, LAGUNA, 4001",Row House - End with Firewall,075-2021004835,54,24,884200,Unoccupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,10/02/2025 00:00:00,02/05/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,ALAMINOS,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-257695,ALAMINOS
847202312200081,OPA1510103,THE BELLEPARC,"Lot 4 Blk. 28 THE BELLEPARC SANTO TOMAS, CALAUAN, LAGUNA, 4012",Row House,058-2017002254,32,28,469400,Occupied/Closed,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,12/12/2025 00:00:00,11/21/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CALAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-238753,CALAUAN
815202506130044,OPA1510102,ALTA HOMES 2,"Lot 8 Blk. 4 ASTER ST. ALTA HOMES 2 TIMBAO, CITY OF BI�AN, LAGUNA, 4024",Row House,060-2018002403,36,48,841000,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,12/08/2025 00:00:00,06/22/2025 00:00:00,"14.28058, 121.05601",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-019462,CITY OF BIÑAN
815202504100014,OPA1510102,SPRINGTIME COUNTY,"Lot 12 Blk. 9 SPRINGTIME COUNTY PLATERO, CITY OF BI�AN, LAGUNA, 4024",Lot Only,T-763313,80,0,1520000,Unoccupied-Lot,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/10/2026 00:00:00,04/29/2025 00:00:00,"14.32346, 121.08889",UNOCCUPIED-LOT - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-019980,CITY OF BIÑAN
815202605280139,OPA1510103,THE GRANARY,"Lot 6 Blk. 33 THE GRANARY SAN ANTONIO, CITY OF BI�AN, LAGUNA, 4024",Double Attached,170-2024003281,45,42.24,2675600,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,03/19/2026 00:00:00,06/15/2026 00:00:00,"14.3327,121.0940000",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-034103,CITY OF BIÑAN
815202412260209,OPA1520097,VILLAGIO DI XAVIER - DOLCE VITA,"Lot 24 Blk. 5 VILLAGIO DI XAVIER - DOLCE VITA PLATERO, CITY OF BI�AN, LAGUNA, 4024",Lot Only,060-2017003630,108,0,2031480,Unoccupied-Lot,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,12/13/2025 00:00:00,01/21/2025 00:00:00,"14.31425, 121.082",UNOCCUPIED-LOT - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-024742,CITY OF BIÑAN
847202409190004,OPA1520097,JUANA COMPLEX,"Lot 30 Blk. 13 JUANA COMPLEX HALANG, CITY OF BI�AN, LAGUNA, 4024",Single Detached,060-2018015186,150,60,2356020,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,01/14/2025 00:00:00,08/19/2025 00:00:00,"14.332020,121.042555",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-003084,CITY OF BIÑAN
815202410280077,15315,MACARIA VILLAGE                                   ,"Lot 2 Blk. 3 MACARIA VILLAGE SAN FRANCISCO (HALANG), CITY OF BI�AN, LAGUNA, 4024",Single Attached,T-433959,113,72,2896000,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,06/12/2026 00:00:00,11/11/2024 00:00:00,"14.33984, 121.06294",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-010853,CITY OF BIÑAN
815202008290097,15315,ALMEDA SUBDIVISION,"Lot 2161-D-4 ALMEDA SUBDIVISION DE LA PAZ, CITY OF BI�AN, LAGUNA, 4024",Single Attached,T-763408,250,143,3325500,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,03/24/2026 00:00:00,01/30/2026 00:00:00,"14.34923, 121.08189",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-60770,CITY OF BIÑAN
847202402290055,15315,NON-SUBDIVISION,"Lot 2153-C-2-D-1 SAMPAGUITA ST AMDRANTO CMPD NON-SUBDIVISION SANTO DOMINGO, CITY OF BI�AN, LAGUNA, 4024",Single Attached,060-2012010288,140,154,4469100,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,05/20/2025 00:00:00,09/19/2024 00:00:00,"14.3440558,121.0802133",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BI�AN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-360668,CITY OF BIÑAN
815202411280096,OPA1510103,MABUHAY CITY-CABUYAO,"Lot 11 Blk. 22 Phase 6 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,(T-712114) 060-2025000481,32,20,350880,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,03/12/2025 00:00:00,12/10/2024 00:00:00,"14.23878, 121.1509",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-019022,CITY OF CABUYAO
815202411280093,OPA1510102,ST JOSEPH VILLAGE 4,"Lot 26 Blk. 21 ST JOSEPH VILLAGE 4 BUTONG, CITY OF CABUYAO, LAGUNA, 4025",Row House,(T-440067) 060-2025000480,40,21,373688,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/29/2025 00:00:00,12/15/2024 00:00:00," 14.288983, 121.136822",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-094615,CITY OF CABUYAO
815202410310202,OPA1510103,MABUHAY CITY-CABUYAO,"Lot 41 Blk. 71 Phase 1 MABUHAY CITY-CABUYAO BACLARAN, CITY OF CABUYAO, LAGUNA, 4025",Row House,(T-502012) 060-2024018607,36,20,388482,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/10/2026 00:00:00,11/06/2024 00:00:00,"14.244269, 121.166525",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012602,CITY OF CABUYAO
815202602210067,OPA1510102,MABUHAY CITY-CABUYAO,"Lot 44 Blk. 183 Phase 2 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-522840,36,20,396000,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,12/10/2025 00:00:00,03/03/2026 00:00:00,"14.23802,121.15922",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-015144,CITY OF CABUYAO
815202501310310,OPA1510103,MABUHAY CITY-CABUYAO,"Lot 24 Blk. 74 Phase 1 MABUHAY CITY-CABUYAO BACLARAN, CITY OF CABUYAO, LAGUNA, 4025",Row House,562130,36,20,430600,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/10/2026 00:00:00,02/16/2025 00:00:00,"14.243786, 121.166219",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012602,CITY OF CABUYAO
815202505230051,OPA1510103,MABUHAY CITY-CABUYAO,"Lot 125 Blk. 29 Phase 5 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-672160,32,20,433000,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/10/2026 00:00:00,06/06/2025 00:00:00,"14.24116, 121.14777",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-017311,CITY OF CABUYAO
815202604230455,OPA1510102,MABUHAY CITY-CABUYAO,"Lot 11 Blk. 176 Phase 2 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-452207,36,20,453600,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,02/20/2026 00:00:00,05/05/2026 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-015144,CITY OF CABUYAO
815202504290072,OPA1510102,MABUHAY CITY-CABUYAO,"Lot 5 Blk. 209 Phase 2 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-679439,36,20,475700,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,01/10/2025 00:00:00,05/03/2025 00:00:00,"14.24033, 121.16048",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-015144,CITY OF CABUYAO
815202603310195,OPA1510102,MABUHAY CITY-CABUYAO,"Lot 169 Blk. 13 Phase 6 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-688858,35,20,478000,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,01/20/2026 00:00:00,04/13/2026 00:00:00,"14.23977,121.15114",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-019022,CITY OF CABUYAO
815202603120160,OPA1510102,MABUHAY CITY-CABUYAO,"Lot 20 Blk. 144 Phase 2 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,451213,36,20,512600,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,12/08/2025 00:00:00,03/23/2026 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-015144,CITY OF CABUYAO
815202406280059,OPA1520098,MABUHAY CITY-CABUYAO,"Lot 44 Blk. 19 Phase 1 MABUHAY CITY-CABUYAO BACLARAN, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-496206,36,20,356400,Occupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,02/20/2026 00:00:00,01/28/2026 00:00:00,"14.24209, 121.16871",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012602,CITY OF CABUYAO
815202502210029,OPA1520098,MABUHAY CITY-CABUYAO,"Lot 20 Blk. 43 Phase 6 MABUHAY CITY-CABUYAO MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,(T-656568) 060-2025003647,32,20,369180,Occupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/10/2026 00:00:00,03/14/2025 00:00:00,"14.23996, 121.14699",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-019022,CITY OF CABUYAO
815202406280078,OPA1520097,CENTENNIAL TOWNHOMES,"Lot 2 Blk. 8 CENTENNIAL TOWNHOMES SAN ISIDRO, CITY OF CABUYAO, LAGUNA, 4025",Townhouse - End with Firewall,060-2015015214,55,60,1246770,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/31/2026 00:00:00,07/14/2024 00:00:00,"14.23902, 121.13516",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-020014,CITY OF CABUYAO
815202506160015,OPA1520098,ST JOSEPH WINDFIELD 2,"Lot 47 Blk. 37 ST JOSEPH WINDFIELD 2 GULOD, CITY OF CABUYAO, LAGUNA, 4025",Single Attached,060-2017026350,60,27.2,1445580,Occupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,04/06/2025 00:00:00,07/07/2025 00:00:00,"14.26131, 121.15115",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-030903,CITY OF CABUYAO
847202601300001,OPA1520097,BRILLIANZ RESIDENCES,"Lot 2 Blk. 5 BRILLIANZ RESIDENCES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Single Attached,060-2016024397,81,50.2,1454922,Unoccupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,11/15/2025 00:00:00,02/02/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030601,CITY OF CABUYAO
847202601190032,OPA1520098,LYNVILLE RESIDENCES CABUYAO,"Lot 16 Blk. 6 Phase 2 LYNVILLE RESIDENCES CABUYAO MARINIG, CITY OF CABUYAO, LAGUNA, 4025",Single Attached,060-2022017478,86,50.2,2096460,Occupied/Closed,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,11/20/2024 00:00:00,01/24/2026 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-033489,CITY OF CABUYAO
815201907310022,15316,EXTRAORDINARY HOMES,"Lot 4 Blk. 48 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-706210,32,18,287000,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,11/08/2024 00:00:00,08/16/2019 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
801518050819915,15315,EXTRAORDINARY HOMES,"Lot 18 Blk. 50 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-712143,32,18,287000,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,10/01/2024 00:00:00,01/04/2020 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
815201802060039,15315,EXTRAORDINARY HOMES,"Lot 2 Blk. 49 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-712141,32,18,287000,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,11/08/2024 00:00:00,06/27/2025 00:00:00,"14.24603, 121.15438",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
815201805220008,15315,EXTRAORDINARY HOMES,"Lot 53 Blk. 30 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-705080,32,18,287000,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,11/08/2024 00:00:00,11/25/2025 00:00:00,"14.24551,121.1556",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
815201904250076,15315,EXTRAORDINARY HOMES,"Lot 14 Blk. 50 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-599103,32,18,287000,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,10/01/2024 00:00:00,05/16/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
815201909300174,15315,EXTRAORDINARY HOMES,"Lot 17 Blk. 81 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-682941,32,18,303500,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,11/08/2024 00:00:00,11/04/2019 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-04-192458,CITY OF CABUYAO
815202301170199,15315,EXTRAORDINARY HOMES,"Lot 15 Blk. 37 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-706217,32,18,303500,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,10/01/2024 00:00:00,01/21/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
815202508220145,15315,EXTRAORDINARY HOMES,"Lot 17 Blk. 42 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-598984,32,18,304777,Unoccupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,06/10/2026 00:00:00,09/09/2025 00:00:00,"14.24543,121.15427",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-019721,CITY OF CABUYAO
800151805070025,15315,EXTRAORDINARY HOMES,"Lot 13 Blk. 81 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House - End with Firewall,T-682937,32,18,307100,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,10/01/2024 00:00:00,04/11/2017 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-04-192458,CITY OF CABUYAO
801518050820888,15316,EXTRAORDINARY HOMES,"Lot 05 Blk. 69 Phase 1 EXTRAORDINARY HOMES MAMATID, CITY OF CABUYAO, LAGUNA, 4025",Row House,T-682748,32,18,310400,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,10/01/2024 00:00:00,10/27/2017 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CABUYAO,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-04-192458,CITY OF CABUYAO
815202502270118,OPA1510103,CENTENNIAL DE CALAMBA SUBD,"Lot 2 Blk. 29 CENTENNIAL DE CALAMBA SUBD LOOC, CITY OF CALAMBA, LAGUNA, 4027",Row House,T-704517,36,20,418800,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,12/07/2024 00:00:00,03/15/2025 00:00:00,"14.2307029, 121.1716304",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CALAMBA,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-179874,CITY OF CALAMBA
815202603120122,OPA1510103,CENTENNIAL DE CALAMBA SUBD,"Lot 5 Blk. 18 CENTENNIAL DE CALAMBA SUBD LOOC, CITY OF CALAMBA, LAGUNA, 4027",Row House,T-704312,36,20,527000,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,05/04/2026 00:00:00,03/18/2026 00:00:00,"14.21484,121.16979",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CALAMBA,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-179874,CITY OF CALAMBA
815202505150046,OPA1510103,LAGUNA BUENAVISTA EXEC HOMES,"Lot 17 Blk. 60 LAGUNA BUENAVISTA EXEC HOMES BARANDAL, CITY OF CALAMBA, LAGUNA, 4027",Row House - End with Firewall,060-2021007274,40,20.72,624400,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,10/14/2025 00:00:00,05/21/2025 00:00:00,"14.19597, 121.12244",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CALAMBA,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-010990,CITY OF CALAMBA
